region	chromStart	chromEnd	type	strand	pre	post	description
3007	4314723	4314737	intergenic	\N	glpQ1	bfrB	\N
3008	4315562	4315567	intergenic	\N	Rv3843c	glpQ1	\N
3009	4316596	4318774	intergenic	\N	Rv3844	Rv3843c	\N
3010	4319266	4319280	intergenic	\N	Rv3845	Rv3844	\N
3011	4319640	4320703	intergenic	\N	sodA	Rv3845	\N
3012	4321327	4321537	intergenic	\N	Rv3847	sodA	\N
3013	4322071	4322325	intergenic	\N	Rv3848	Rv3847	\N
3014	4323234	4323498	intergenic	\N	Rv3849	Rv3848	\N
3015	4323897	4324014	intergenic	\N	Rv3850	Rv3849	\N
3016	4324671	4324682	intergenic	\N	Rv3851	Rv3850	\N
3017	4324967	4325073	intergenic	\N	hns	Rv3851	\N
3018	4325478	4325494	intergenic	\N	menG	hns	\N
3019	4325968	4326003	intergenic	\N	ethA	menG	\N
3020	4327473	4327548	promoter	-	ethR	ethA	promoter_ethA
3021	4328199	4328400	intergenic	\N	Rv3856c	ethR	\N
3022	4329408	4329416	intergenic	\N	Rv3857c	Rv3856c	\N
3023	4329614	4330038	intergenic	\N	gltD	Rv3857c	\N
3024	4336081	4336776	intergenic	\N	Rv3860	gltB	\N
3025	4338521	4338848	intergenic	\N	Rv3863	whiB6	\N
3026	4340027	4340269	intergenic	\N	Rv3864	Rv3863	\N
3027	4341478	4341565	intergenic	\N	Rv3865	Rv3864	\N
3028	4341877	4341879	intergenic	\N	Rv3866	Rv3865	\N
3029	4342731	4342769	intergenic	\N	Rv3867	Rv3866	\N
3030	4345035	4345038	intergenic	\N	Rv3869	Rv3868	\N
3031	4348724	4348826	intergenic	\N	Rv3871	Rv3870	\N
3032	4350602	4350744	intergenic	\N	PE35	Rv3871	\N
3033	4351044	4351074	intergenic	\N	PPE68	PE35	\N
3034	4352181	4352273	intergenic	\N	esxB	PPE68	\N
3035	4352576	4352608	intergenic	\N	esxA	esxB	\N
3036	4352896	4353009	intergenic	\N	Rv3876	esxA	\N
3037	4356542	4356692	intergenic	\N	Rv3878	Rv3877	\N
3038	4357535	4357592	intergenic	\N	Rv3879c	Rv3878	\N
3039	4359782	4360198	intergenic	\N	Rv3880c	Rv3879c	\N
3040	4361925	4362031	intergenic	\N	Rv3882c	Rv3881c	\N
3041	4364757	4364978	intergenic	\N	Rv3884c	mycP1	\N
3042	4366838	4366907	intergenic	\N	Rv3885c	Rv3884c	\N
3043	4372706	4372799	intergenic	\N	Rv3889c	Rv3888c	\N
3044	4373630	4373725	intergenic	\N	esxC	Rv3889c	\N
3045	4374013	4374048	intergenic	\N	esxD	esxC	\N
3046	4374372	4374483	intergenic	\N	PPE69	esxD	\N
3047	4375683	4375761	intergenic	\N	PE36	PPE69	\N
3048	4375995	4376261	intergenic	\N	Rv3894c	PE36	\N
3049	4381940	4381942	intergenic	\N	Rv3896c	Rv3895c	\N
3050	4382851	4383007	intergenic	\N	Rv3897c	Rv3896c	\N
3051	4383640	4383652	intergenic	\N	Rv3898c	Rv3897c	\N
3052	4383985	4384146	intergenic	\N	Rv3899c	Rv3898c	\N
3053	4386308	4386364	intergenic	\N	Rv3901c	Rv3900c	\N
3054	4386814	4387364	intergenic	\N	Rv3902c	Rv3901c	\N
3055	4390432	4390436	intergenic	\N	esxE	Rv3903c	\N
3056	4390709	4390719	intergenic	\N	esxF	esxE	\N
3057	4391031	4391096	intergenic	\N	Rv3906c	esxF	\N
3058	4391606	4391630	intergenic	\N	pcnA	Rv3906c	\N
3059	4393073	4393448	intergenic	\N	Rv3908	pcnA	\N
3060	4400151	4400185	intergenic	\N	sigM	Rv3910	\N
3061	4400854	4400869	intergenic	\N	Rv3912	sigM	\N
3062	4401634	4401727	intergenic	\N	trxB2	Rv3912	\N
3063	4403082	4403191	intergenic	\N	Rv3915	trxC	\N
3064	4404412	4404432	intergenic	\N	Rv3916c	Rv3915	\N
3065	4405167	4405456	intergenic	\N	parB	Rv3916c	\N
3066	4408202	4408333	promoter	+	Rv3920c	gid	promoter_gid
3067	4408897	4408968	intergenic	\N	Rv3921c	Rv3920c	\N
3068	4410929	4411532	intergenic	\N	rpmH	rpmH	\N
